pdfsize,pages,title characters,images,obj,endobj,stream,endstream,xref,trailer,startxref,ObjStm,JS,OBS_JS,Javascript,OBS_Javascript,OpenAction,OBS_OpenAction,Acroform,OBS_Acroform,class,Evasive
11.037,1,0,0,30,30,4,4,1,1,1,0,1,0,2,0,2,0,0,0,1,0
17.501,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.814,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
16.923,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.013,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
7.869,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
14.943,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
16.874,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.959,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.371,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.19,22,0,0,26,26,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.101,5,0,0,28,28,6,6,1,1,1,0,2,0,3,0,1,0,1,0,1,0
2.815,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
8.026,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.166,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
15.027,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
1.475,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
16.436,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.997,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
132.119,5,26,0,68,68,17,17,7,7,7,0,4,0,6,0,4,0,0,0,1,0
3.103,0,0,0,4,4,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
78.058,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
4.105,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
232.191,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9.342,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.012,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.235,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
16.441,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.971,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.354,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.25,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.437,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.112,1,0,0,19,19,9,9,1,1,1,0,5,0,6,0,0,0,0,0,1,0
14.749,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
15.458,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1.452,1,0,0,9,2,2,2,0,1,0,0,2,0,3,0,0,0,0,0,1,0
6.531,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
10.105,1,0,0,15,15,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
15.968,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.602,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.197,1,0,0,10,10,2,2,1,1,1,0,1,0,2,0,0,0,0,0,1,0
8.435,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.134,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
15.056,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.692,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
75.721,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
16.195,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2.849,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
76.519,1,0,0,5,5,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
17.604,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.754,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
9.51,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.414,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
15.257,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
12.479,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
8.117,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.394,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.339,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
12.473,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
5.735,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
15.833,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.807,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
3.066,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
15.034,1,7,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
7.958,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2.717,0,0,0,14,11,1,1,1,1,0,0,2,0,3,0,0,0,1,0,1,0
2.678,0,0,0,14,11,1,1,1,1,0,0,2,0,3,0,0,0,1,0,1,0
15.737,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.075,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
2.719,0,0,0,14,11,1,1,1,1,0,0,2,0,3,0,0,0,1,0,1,0
77.873,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
4.217,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
2.753,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
9.25,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.987,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.474,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
17.327,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
13.028,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
12.143,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
37.947,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.712,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.326,1,0,0,17,17,3,3,1,1,1,0,2,0,3,0,0,0,1,0,1,0
15.672,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.433,1,18,0,18,18,4,4,1,1,1,0,3,0,4,0,1,0,0,0,1,0
30.371,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
16.94,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.969,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.604,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
7.531,1,0,0,21,21,11,11,1,1,1,0,5,0,6,0,0,0,0,0,1,0
19.887,1,0,0,7,7,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
14.879,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
6.532,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
8.52,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.177,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
74.223,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
1.477,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
8.305,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.762,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
15.695,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.178,31,0,0,35,35,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.302,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
18.101,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.005,1,0,0,7,0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,0
5.301,1,0,0,7,0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,0
4.812,2,13,0,13,13,3,3,1,1,1,0,1,0,2,0,1,0,0,0,1,0
5.852,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
9.592,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.621,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
11.603,4,8,0,18,18,5,5,1,1,1,0,1,0,2,0,1,0,0,0,1,0
19.128,0,14,0,12,12,3,3,1,1,1,0,2,0,3,0,0,0,0,0,1,0
16.56,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.527,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
78.594,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
12.34,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
34.221,3,22,0,23,23,7,7,1,1,1,0,3,0,4,0,1,0,0,0,1,0
15.675,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.585,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.217,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.812,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.198,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.299,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.9,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.069,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
11.7,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
10.394,22,0,0,26,26,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.897,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
14.991,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
8.425,1,0,0,12,12,9,9,0,0,2,3,0,0,0,0,1,0,0,0,1,0
17.531,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2.686,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
12.504,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
8.048,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
13.372,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
7.582,1,8,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
14.874,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.351,1,0,0,10,10,2,2,1,1,1,0,1,0,1,0,2,0,0,0,1,0
7.899,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.655,1,21,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
5.339,1,0,0,7,0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,0
8.053,1,0,0,17,17,3,3,1,1,1,0,2,0,3,0,0,0,1,0,1,0
8.375,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.237,0,0,0,9,9,2,2,1,1,1,0,0,1,0,1,0,1,0,0,1,0
16.839,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.639,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.521,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
15.259,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.43,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
22.13,1,7,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
12.271,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
13.842,6,17,0,22,22,7,7,1,1,1,0,1,0,2,0,1,0,0,0,1,0
16.473,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.755,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.138,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
15.403,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.909,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
12.346,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
12.776,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
15.297,1,0,0,10,10,2,2,1,1,1,0,1,0,2,0,0,0,0,0,1,0
5.078,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
5.499,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
2.151,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
12.162,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
6.113,1,0,0,12,12,5,5,1,1,1,0,2,0,3,0,0,0,0,0,1,0
12.491,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
75.835,1,0,0,35,35,18,18,1,1,1,0,5,0,6,0,0,0,1,0,1,0
7.966,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.474,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
18.606,2,15,0,21,21,10,10,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.887,1,0,0,5,5,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
16.088,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.788,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
13.54,6,17,0,22,22,7,7,1,1,1,0,1,0,2,0,1,0,0,0,1,0
11.874,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
17.288,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.022,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.559,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.243,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
15.915,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.111,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
3.613,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
102.732,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7.722,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
73.768,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
3.492,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
12.562,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
7.498,1,0,0,21,21,11,11,1,1,1,0,5,0,6,0,0,0,0,0,1,0
8.21,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.104,1,0,0,12,12,5,5,1,1,1,0,2,0,3,0,0,0,0,0,1,0
7.815,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.117,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
2.027,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
4.135,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
41.177,1,0,0,10,2,3,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0
8.322,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.193,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.185,0,0,0,6,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0
16.925,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
35.79,1,7,0,9,9,1,1,1,1,1,0,2,0,1,0,1,0,0,0,1,0
8.111,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.675,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
17.368,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.429,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.267,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.049,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.295,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
13.029,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.676,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
17.557,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.945,3,0,0,22,22,6,6,1,1,0,0,2,0,1,1,3,0,0,0,1,0
17.876,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
81.187,1,0,0,71,71,56,56,1,1,1,0,3,0,4,0,0,0,1,0,1,0
17.679,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.189,1,16,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
2.732,0,0,0,14,11,1,1,1,1,0,0,2,0,3,0,0,0,1,0,1,0
15.535,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.339,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2.679,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
9.402,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.313,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
9.227,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.236,1,0,0,10,10,2,2,1,1,1,0,1,0,2,0,0,0,0,0,1,0
6.731,1,0,0,17,17,9,9,1,1,1,0,3,0,4,0,0,0,0,0,1,0
16.375,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.204,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
19.42,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
11.965,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
15.903,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.103,7,0,0,17,17,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.649,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
2048.0,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
75.722,1,0,0,35,35,18,18,1,1,1,0,5,0,6,0,0,0,1,0,1,0
16.236,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
11.715,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.61,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.768,4,18,0,17,17,5,5,1,1,1,0,1,0,2,0,1,0,0,0,1,0
2.158,0,0,0,2,2,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.044,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
7.557,1,0,0,21,21,11,11,1,1,1,0,5,0,6,0,0,0,0,0,1,0
4.238,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
8.092,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.877,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
74.77,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
11.657,1,16,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
39.794,7,34,0,29,29,10,10,1,1,1,0,2,0,3,0,1,0,0,0,1,0
15.335,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
132.233,3,0,0,22,22,6,6,1,1,0,0,2,0,1,1,3,0,0,0,1,0
4.426,1,0,0,14,14,6,6,1,1,1,0,3,0,4,0,0,0,0,0,1,0
15.677,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.011,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.353,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.397,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
15.077,1,0,0,9,9,3,3,1,1,1,0,2,0,1,0,1,0,0,0,1,0
2.119,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
355.928,2,0,0,20,20,6,6,2,2,2,0,2,0,4,0,0,0,0,0,1,0
7.926,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
2.139,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
14.915,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
2.164,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
16.048,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.546,1,0,0,15,15,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
9.69,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.433,5,9,0,20,20,6,6,1,1,1,0,1,0,2,0,1,0,0,0,1,0
1.426,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
12.414,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
17.927,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
13.149,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
10.034,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.709,2,11,0,13,13,3,3,1,1,1,0,1,0,2,0,1,0,0,0,1,0
8.445,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.321,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.362,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2.669,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
8.176,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.942,1,7,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
22.772,1,0,0,9,3,2,2,0,1,0,0,2,0,1,0,0,0,0,0,1,0
6.685,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
3.612,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
6.289,1,0,0,7,7,1,1,1,1,1,0,2,0,3,0,1,0,0,0,1,0
16.171,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.04,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
5.978,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
21.862,1,0,0,8,8,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2048.0,1,24,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
7.638,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.957,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.612,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.481,1,0,0,21,21,11,11,1,1,1,0,5,0,6,0,0,0,0,0,1,0
8.129,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
16.271,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
232.194,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6.523,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
6.637,1,0,0,13,13,5,5,1,1,1,0,3,0,4,0,0,0,0,0,1,0
8.354,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.613,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
8.353,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.964,0,0,0,8,7,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
7.01,5,30,0,20,20,6,6,1,1,1,0,1,0,2,0,1,0,0,0,1,0
2.838,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
16.825,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.27,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.071,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
