pdfsize,pages,title characters,images,obj,endobj,stream,endstream,xref,trailer,startxref,ObjStm,JS,OBS_JS,Javascript,OBS_Javascript,OpenAction,OBS_OpenAction,Acroform,OBS_Acroform,class,Evasive
675.964,69,0,2,377,377,135,135,1,1,1,0,1,0,1,0,0,0,1,0,1,1
680.279,69,0,2,372,372,134,134,1,1,1,0,1,0,1,0,1,0,1,0,1,1
790.388,68,0,2,355,355,128,128,1,1,1,0,1,0,1,0,1,0,1,0,1,1
710.08,69,0,2,409,409,179,179,1,1,1,0,3,0,1,0,0,0,1,0,1,1
759.473,77,0,1,345,345,120,120,1,1,1,0,1,0,1,0,0,0,1,0,1,1
66.879,2,12,1,14,14,4,4,1,1,1,0,1,0,1,0,1,0,1,0,1,1
748.454,68,0,2,353,353,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
640.455,70,0,2,299,299,103,103,1,1,1,0,1,0,1,0,1,0,1,0,1,1
796.769,67,0,0,317,317,110,110,1,1,1,0,1,0,1,0,1,0,1,0,1,1
65.332,1,0,1,19,19,8,8,1,1,1,0,2,0,2,0,1,0,1,0,1,1
713.283,68,0,1,353,353,125,125,1,1,1,0,1,0,1,0,0,0,1,0,1,1
721.128,70,0,2,379,379,137,137,1,1,1,0,1,0,1,0,1,0,1,0,1,1
763.843,68,0,0,321,321,111,111,1,1,1,0,1,0,1,0,0,0,1,0,1,1
684.083,67,0,0,302,302,105,105,1,1,1,0,1,0,1,0,1,0,1,0,1,1
689.393,68,0,0,308,308,105,105,1,1,1,0,1,0,1,0,1,0,1,0,1,1
753.478,68,0,2,353,353,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1461.909,202,0,0,716,716,233,233,1,1,1,0,1,0,1,0,1,0,0,0,1,1
684.335,71,0,2,355,355,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
471.382,68,0,0,224,224,72,72,1,1,1,0,1,0,1,0,1,0,0,0,1,1
787.755,69,0,1,361,361,128,128,1,1,1,0,1,0,1,0,0,0,1,0,1,1
83.58,2,26,2,18,18,5,5,1,1,1,0,1,0,1,0,1,0,0,0,1,1
616.703,74,55,2,310,310,101,101,1,1,1,0,1,0,1,0,1,0,1,0,1,1
752.281,69,28,1,325,325,110,110,1,1,1,0,1,0,1,0,1,0,1,0,1,1
655.92,68,0,2,337,337,120,120,1,1,1,0,1,0,1,0,1,0,1,0,1,1
576.322,68,0,0,236,236,75,75,1,1,1,0,1,0,1,0,1,0,0,0,1,1
709.618,68,0,2,405,405,179,179,1,1,1,0,3,0,1,0,0,0,1,0,1,1
470.456,68,0,0,228,228,72,72,1,1,1,0,1,0,1,0,0,0,1,0,1,1
748.322,68,0,2,348,348,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
638.168,69,0,1,346,346,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1460.663,70,0,2,377,377,136,136,1,1,1,0,1,0,1,0,1,0,1,0,1,1
701.917,69,12,0,304,304,103,103,1,1,1,0,1,0,1,0,0,0,1,0,1,1
1461.102,70,0,2,377,377,136,136,1,1,1,0,1,0,1,0,1,0,1,0,1,1
513.395,69,0,0,267,267,90,90,1,1,1,0,1,0,1,0,1,0,0,0,1,1
1429.911,69,0,2,376,376,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
655.567,69,26,2,357,357,126,126,1,1,1,0,1,0,1,0,1,0,1,0,1,1
647.359,68,0,2,335,335,119,119,1,1,1,0,1,0,1,0,1,0,1,0,1,1
63.906,1,0,1,16,16,9,9,1,1,1,0,1,0,1,0,0,0,1,0,1,1
638.108,69,0,1,346,346,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
764.553,68,0,0,316,316,110,110,1,1,1,0,1,0,1,0,1,0,1,0,1,1
601.516,68,0,1,306,306,108,108,1,1,1,0,1,0,1,0,1,0,1,0,1,1
672.964,69,0,1,351,351,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1268.653,68,0,0,281,281,97,97,1,1,1,0,1,0,1,0,1,0,0,0,1,1
1430.645,70,8,2,377,377,134,134,1,1,1,0,1,0,1,0,1,0,1,0,1,1
470.639,68,0,0,223,223,71,71,1,1,1,0,1,0,1,0,1,0,0,0,1,1
759.026,77,0,1,341,341,119,119,1,1,1,0,1,0,1,0,0,0,1,0,1,1
727.578,68,0,0,314,314,109,109,1,1,1,0,1,0,1,0,1,0,1,0,1,1
774.572,0,0,0,11,11,4,4,1,1,1,0,1,0,0,1,1,0,0,0,1,1
476.311,68,0,0,229,229,71,71,1,1,1,0,1,0,1,0,1,0,0,0,1,1
713.546,68,0,1,348,348,124,124,1,1,1,0,1,0,1,0,1,0,1,0,1,1
683.609,67,0,0,307,307,106,106,1,1,1,0,1,0,1,0,0,0,1,0,1,1
759.106,68,21,2,371,371,130,130,1,1,1,0,1,0,1,0,1,0,1,0,1,1
656.014,68,0,2,337,337,120,120,1,1,1,0,1,0,1,0,1,0,1,0,1,1
747.323,68,0,2,353,353,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
1425.676,70,0,2,377,377,135,135,1,1,1,0,1,0,1,0,0,0,1,0,1,1
672.918,69,0,1,351,351,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
708.027,74,26,3,371,371,129,129,1,1,1,0,1,0,1,0,1,0,1,0,1,1
639.431,75,0,1,356,356,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
655.621,68,0,1,347,347,126,126,1,1,1,0,1,0,0,1,1,0,1,0,1,1
719.626,68,0,1,348,348,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
751.184,72,0,2,368,368,127,127,1,1,1,0,1,0,1,0,1,0,0,0,1,1
719.589,68,0,1,355,355,127,127,1,1,1,0,3,0,1,0,0,0,1,0,1,1
690.495,68,0,2,342,342,122,122,1,1,1,0,1,0,1,0,1,0,1,0,1,1
718.041,69,8,1,354,354,124,124,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1268.645,68,0,0,281,281,97,97,1,1,1,0,1,0,1,0,1,0,0,0,1,1
506.27,68,0,0,230,230,74,74,1,1,1,0,1,0,1,0,1,0,0,0,1,1
632.532,69,0,1,351,351,125,125,1,1,1,0,1,0,1,0,0,0,1,0,1,1
655.084,68,0,2,342,342,121,121,1,1,1,0,1,0,1,0,0,0,1,0,1,1
74.775,2,55,1,23,23,8,8,1,1,1,0,1,0,1,0,1,0,1,0,1,1
676.539,69,0,2,372,372,134,134,1,1,1,0,1,0,1,0,1,0,1,0,1,1
665.14,69,0,1,352,352,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
675.544,69,0,2,377,377,135,135,1,1,1,0,1,0,1,0,0,0,1,0,1,1
771.656,68,0,0,383,383,140,140,1,1,1,0,1,0,1,0,1,0,1,0,1,1
609.731,68,0,1,310,310,109,109,1,1,1,0,1,0,1,0,1,0,1,0,1,1
61.631,1,0,1,8,8,4,4,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1491.96,202,0,0,717,717,235,235,1,1,1,0,1,0,1,0,1,0,0,0,1,1
635.997,69,0,1,345,345,124,124,1,1,1,0,1,0,1,0,1,0,1,0,1,1
652.447,67,0,1,315,315,112,112,1,1,1,0,1,0,1,0,0,0,1,0,1,1
718.968,69,19,1,354,354,124,124,1,1,1,0,1,0,1,0,1,0,1,0,1,1
743.596,69,0,1,350,350,121,121,1,1,1,0,1,0,1,0,1,0,0,0,1,1
713.499,69,0,0,348,348,124,124,1,1,1,0,1,0,1,0,1,0,1,0,1,1
641.914,69,0,1,346,346,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
719.423,71,0,2,360,360,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
771.728,68,0,0,388,388,141,141,1,1,1,0,1,0,1,0,0,0,1,0,1,1
512.637,69,0,0,273,273,91,91,1,1,1,0,1,0,1,0,0,0,0,0,1,1
638.867,68,0,1,351,351,127,127,1,1,1,0,3,0,1,0,0,0,1,0,1,1
548.093,69,0,0,274,274,92,92,1,1,1,0,1,0,1,0,1,0,0,0,1,1
640.651,70,0,2,299,299,103,103,1,1,1,0,1,0,1,0,1,0,1,0,1,1
642.461,68,0,1,351,351,127,127,1,1,1,0,2,0,1,0,0,0,1,0,1,1
777.023,69,20,0,389,389,140,140,1,1,1,0,1,0,1,0,1,0,1,0,1,1
713.353,69,0,0,348,348,124,124,1,1,1,0,1,0,1,0,1,0,1,0,1,1
654.838,68,0,1,342,342,124,124,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1303.272,68,0,0,287,287,99,99,1,1,1,0,1,0,1,0,1,0,0,0,1,1
1457.057,68,0,2,379,379,136,136,1,1,1,0,1,0,1,0,0,0,1,0,1,1
801.591,69,0,1,361,361,127,127,1,1,1,0,1,0,1,0,0,0,1,0,1,1
783.03,68,0,2,353,353,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
705.544,68,19,2,371,371,130,130,1,1,1,0,1,0,1,0,1,0,1,0,1,1
712.776,68,0,1,353,353,125,125,1,1,1,0,1,0,1,0,0,0,1,0,1,1
474.436,67,0,0,223,223,71,71,1,1,1,0,1,0,1,0,1,0,0,0,1,1
1464.157,70,0,2,377,377,136,136,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1303.731,68,0,0,287,287,99,99,1,1,1,0,1,0,1,0,1,0,0,0,1,1
482.428,67,0,0,224,224,71,71,1,1,1,0,1,0,0,1,1,0,0,0,1,1
479.018,68,0,0,228,228,73,73,1,1,1,0,1,0,1,0,1,0,0,0,1,1
725.482,72,8,2,368,368,126,126,1,1,1,0,1,0,1,0,1,0,0,0,1,1
684.426,71,0,2,355,355,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
637.871,69,0,1,351,351,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
1457.822,68,0,2,374,374,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
605.198,70,0,2,299,299,102,102,1,1,1,0,1,0,1,0,0,0,1,0,1,1
690.648,68,0,2,342,342,122,122,1,1,1,0,1,0,1,0,1,0,1,0,1,1
795.465,68,0,2,359,359,129,129,1,1,1,0,3,0,1,0,0,0,1,0,1,1
605.212,70,0,2,299,299,102,102,1,1,1,0,1,0,1,0,0,0,1,0,1,1
637.858,68,0,1,344,344,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
718.574,71,0,2,379,379,137,137,1,1,1,0,1,0,1,0,1,0,1,0,1,1
796.649,67,0,0,317,317,110,110,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1426.224,70,0,2,372,372,134,134,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1095.684,135,0,0,509,509,169,169,1,1,1,0,1,0,1,0,1,0,0,0,1,1
637.343,69,0,1,351,351,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
1303.737,68,0,0,287,287,99,99,1,1,1,0,1,0,1,0,1,0,0,0,1,1
703.783,72,2,2,353,353,120,120,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1430.603,70,8,2,377,377,134,134,1,1,1,0,1,0,1,0,1,0,1,0,1,1
727.668,68,0,0,314,314,109,109,1,1,1,0,1,0,1,0,1,0,1,0,1,1
718.871,68,0,1,353,353,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
470.07,67,0,0,228,228,72,72,1,1,1,0,1,0,1,0,0,0,0,0,1,1
717.486,70,0,2,379,379,137,137,1,1,1,0,1,0,1,0,1,0,1,0,1,1
763.998,5,0,0,17,17,6,6,1,1,1,0,1,0,1,0,1,0,0,0,1,1
726.683,72,0,1,361,361,123,123,1,1,1,0,1,0,1,0,1,0,0,0,1,1
771.263,68,0,0,388,388,141,141,1,1,1,0,1,0,1,0,0,0,1,0,1,1
673.038,69,0,1,351,351,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
755.02,72,0,2,368,368,127,127,1,1,1,0,1,0,1,0,1,0,0,0,1,1
673.776,69,0,1,352,352,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1395.105,69,0,2,376,376,134,134,1,1,1,0,1,0,1,0,0,0,1,0,1,1
716.453,72,0,2,368,368,126,126,1,1,1,0,1,0,1,0,0,0,0,0,1,1
60.251,1,0,1,13,13,4,4,1,1,1,0,2,0,2,0,1,0,1,0,1,1
505.191,68,0,0,228,228,73,73,1,1,1,0,1,0,1,0,1,0,0,0,1,1
602.96,69,13,1,312,312,108,108,1,1,1,0,1,0,1,0,1,0,1,0,1,1
721.763,71,0,2,379,379,137,137,1,1,1,0,1,0,1,0,1,0,1,0,1,1
675.703,69,0,2,377,377,135,135,1,1,1,0,1,0,1,0,0,0,1,0,1,1
692.451,72,0,1,356,356,121,121,1,1,1,0,1,0,1,0,1,0,0,0,1,1
683.092,70,0,2,373,373,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
764.68,68,0,0,316,316,110,110,1,1,1,0,1,0,1,0,1,0,1,0,1,1
643.808,68,0,1,353,353,128,128,1,1,1,0,3,0,1,0,0,0,1,0,1,1
677.173,69,0,2,376,376,136,136,1,1,1,0,1,0,1,0,1,0,1,0,1,1
636.869,68,0,1,349,349,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
64.614,1,0,1,14,14,8,8,1,1,1,0,1,0,1,0,1,0,1,0,1,1
681.501,69,0,0,300,300,104,104,1,1,1,0,1,0,1,0,1,0,1,0,1,1
644.553,68,0,1,315,315,111,111,1,1,1,0,1,0,1,0,1,0,1,0,1,1
690.218,68,0,2,342,342,122,122,1,1,1,0,1,0,1,0,1,0,1,0,1,1
725.112,69,19,1,354,354,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
704.889,69,0,2,375,375,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
505.875,68,0,0,229,229,73,73,1,1,1,0,1,0,1,0,1,0,1,0,1,1
644.976,68,0,1,353,353,128,128,1,1,1,0,3,0,1,0,0,0,1,0,1,1
672.253,67,12,1,314,314,110,110,1,1,1,0,1,0,1,0,0,0,1,0,1,1
690.09,70,0,2,379,379,137,137,1,1,1,0,1,0,1,0,1,0,1,0,1,1
637.423,68,0,1,346,346,125,125,1,1,1,0,1,0,1,0,0,0,1,0,1,1
1429.912,69,0,2,376,376,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
651.646,67,0,1,317,317,113,113,1,1,1,0,3,0,1,0,0,0,1,0,1,1
717.778,70,0,2,378,378,137,137,1,1,1,0,1,0,1,0,1,0,1,0,1,1
705.321,68,12,2,371,371,130,130,1,1,1,0,1,0,1,0,1,0,1,0,1,1
715.619,80,32,3,403,403,146,146,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1301.655,68,0,0,288,288,100,100,1,1,1,0,1,0,1,0,1,0,0,0,1,1
703.101,69,0,2,377,377,136,136,1,1,1,0,1,0,1,0,1,0,1,0,1,1
719.38,68,0,1,353,353,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
713.365,68,0,1,355,355,126,126,1,1,1,0,3,0,1,0,0,0,1,0,1,1
665.431,69,0,1,352,352,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
643.294,69,8,1,352,352,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
730.49,72,0,1,361,361,123,123,1,1,1,0,1,0,1,0,1,0,0,0,1,1
1426.266,70,0,2,372,372,134,134,1,1,1,0,1,0,1,0,1,0,1,0,1,1
672.944,69,0,1,351,351,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
609.964,68,0,1,315,315,110,110,1,1,1,0,1,0,1,0,0,0,1,0,1,1
733.249,69,0,0,320,320,109,109,1,1,1,0,1,0,1,0,1,0,1,0,1,1
724.09,69,8,1,354,354,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1065.929,135,0,0,508,508,167,167,1,1,1,0,1,0,1,0,1,0,0,0,1,1
1474.596,69,26,3,385,385,136,136,1,1,1,0,1,0,1,0,1,0,1,0,1,1
688.882,68,0,2,342,342,122,122,1,1,1,0,1,0,1,0,1,0,1,0,1,1
682.233,68,0,2,340,340,121,121,1,1,1,0,1,0,1,0,1,0,1,0,1,1
643.276,69,13,1,351,351,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
472.113,74,0,0,233,233,73,73,1,1,1,0,1,0,1,0,1,0,0,0,1,1
676.25,70,0,2,377,377,134,134,1,1,1,0,1,0,1,0,1,0,1,0,1,1
637.987,69,0,1,346,346,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
801.136,68,8,0,323,323,110,110,1,1,1,0,1,0,1,0,1,0,1,0,1,1
804.344,68,0,9,374,374,142,142,1,1,1,0,5,0,1,0,0,0,1,0,1,1
1460.767,70,0,2,377,377,136,136,1,1,1,0,1,0,1,0,1,0,1,0,1,1
765.287,68,0,0,320,320,112,112,1,1,1,0,1,0,1,0,1,0,1,0,1,1
764.597,68,0,0,316,316,110,110,1,1,1,0,1,0,1,0,1,0,1,0,1,1
666.763,69,0,1,350,350,126,126,1,1,1,0,1,0,1,0,1,0,1,0,1,1
505.935,68,0,0,229,229,73,73,1,1,1,0,1,0,1,0,1,0,1,0,1,1
683.197,70,0,2,374,374,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1464.147,70,0,2,377,377,136,136,1,1,1,0,1,0,1,0,1,0,1,0,1,1
643.287,69,20,1,350,350,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
505.377,68,0,0,228,228,73,73,1,1,1,0,1,0,1,0,1,0,0,0,1,1
684.257,67,0,0,302,302,105,105,1,1,1,0,1,0,1,0,1,0,1,0,1,1
505.038,68,0,0,228,228,73,73,1,1,1,0,1,0,1,0,1,0,0,0,1,1
636.819,69,0,1,353,353,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
65.887,1,0,1,12,12,5,5,1,1,1,0,1,0,1,0,0,0,0,0,1,1
731.024,74,2,2,390,390,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1560.493,68,0,1,448,448,181,181,1,1,1,0,4,0,1,0,0,0,1,0,1,1
477.323,68,0,0,235,235,75,75,1,1,1,1,1,0,1,0,1,0,1,0,1,1
682.857,71,0,2,379,379,136,136,1,1,1,0,1,0,1,0,0,0,1,0,1,1
1491.604,202,0,0,717,717,235,235,1,1,1,0,1,0,1,0,1,0,0,0,1,1
651.698,67,0,1,310,310,111,111,1,1,1,0,1,0,1,0,1,0,1,0,1,1
713.554,68,0,1,348,348,124,124,1,1,1,0,1,0,1,0,1,0,1,0,1,1
718.705,71,0,2,379,379,137,137,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1430.05,69,0,2,376,376,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
763.668,68,0,0,321,321,111,111,1,1,1,0,1,0,1,0,0,0,1,0,1,1
637.372,69,0,1,351,351,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
638.196,69,0,1,346,346,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
719.077,69,20,1,354,354,124,124,1,1,1,0,1,0,1,0,1,0,1,0,1,1
713.528,68,0,1,348,348,124,124,1,1,1,0,1,0,1,0,1,0,1,0,1,1
691.804,72,0,1,361,361,122,122,1,1,1,0,1,0,1,0,0,0,0,0,1,1
638.283,68,0,1,348,348,126,126,1,1,1,0,3,0,1,0,0,0,1,0,1,1
759.607,72,0,2,368,368,128,128,1,1,1,0,1,0,1,0,1,0,0,0,1,1
720.315,68,0,1,352,352,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
680.164,69,0,2,372,372,134,134,1,1,1,0,1,0,1,0,1,0,1,0,1,1
643.744,68,0,1,353,353,128,128,1,1,1,0,3,0,1,0,0,0,1,0,1,1
639.275,73,0,1,354,354,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
682.915,70,0,2,373,373,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
651.0,67,0,1,315,315,112,112,1,1,1,0,1,0,1,0,0,0,1,0,1,1
506.269,68,0,0,230,230,74,74,1,1,1,0,1,0,1,0,1,0,0,0,1,1
719.418,68,0,1,353,353,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
640.684,70,0,2,299,299,103,103,1,1,1,0,1,0,1,0,1,0,1,0,1,1
637.996,68,0,1,349,349,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
608.979,68,0,1,315,315,110,110,1,1,1,0,1,0,1,0,0,0,1,0,1,1
720.965,70,0,2,378,378,137,137,1,1,1,0,1,0,1,0,1,0,1,0,1,1
470.444,68,0,0,228,228,72,72,1,1,1,0,1,0,1,0,0,0,1,0,1,1
791.621,70,8,1,362,362,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1457.297,68,0,2,379,379,136,136,1,1,1,0,1,0,1,0,0,0,1,0,1,1
1456.004,202,0,0,715,715,234,234,1,1,1,0,1,0,1,0,0,0,0,0,1,1
760.139,77,0,1,345,345,120,120,1,1,1,0,1,0,1,0,0,0,1,0,1,1
643.311,69,0,1,351,351,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
721.653,71,0,2,379,379,137,137,1,1,1,0,1,0,1,0,1,0,1,0,1,1
700.259,68,0,2,366,366,130,130,1,1,1,0,1,0,1,0,1,0,1,0,1,1
505.551,68,0,0,229,229,73,73,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1395.474,69,0,2,371,371,133,133,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1462.359,69,8,2,380,380,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
764.547,68,0,0,316,316,110,110,1,1,1,0,1,0,1,0,1,0,1,0,1,1
689.677,71,0,2,360,360,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
771.589,68,0,0,383,383,140,140,1,1,1,0,1,0,1,0,1,0,1,0,1,1
719.172,71,0,2,360,360,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
638.845,69,0,1,351,351,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
505.409,67,0,0,229,229,73,73,1,1,1,0,1,0,1,0,1,0,0,0,1,1
1491.767,68,0,1,363,363,131,131,1,1,1,0,1,0,1,0,1,0,1,0,1,1
654.834,68,0,1,342,342,124,124,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1094.039,135,0,0,510,510,170,170,1,1,1,0,1,0,1,0,1,0,0,0,1,1
686.936,70,20,0,306,306,104,104,1,1,1,0,1,0,1,0,1,0,1,0,1,1
766.358,68,0,2,378,378,147,147,1,1,1,0,3,0,1,0,0,0,1,0,1,1
641.92,69,0,1,346,346,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
551.671,69,0,0,273,273,92,92,1,1,1,0,1,0,1,0,1,0,0,0,1,1
1430.294,69,0,2,376,376,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1495.404,68,0,1,363,363,131,131,1,1,1,0,1,0,1,0,1,0,1,0,1,1
713.303,68,0,1,353,353,125,125,1,1,1,0,1,0,1,0,0,0,1,0,1,1
551.337,69,0,0,273,273,92,92,1,1,1,0,1,0,1,0,1,0,0,0,1,1
693.617,78,0,1,366,366,123,123,1,1,1,0,1,0,1,0,1,0,0,0,1,1
676.132,69,0,1,351,351,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
730.633,72,0,1,361,361,123,123,1,1,1,0,1,0,1,0,1,0,0,0,1,1
548.142,69,0,0,274,274,92,92,1,1,1,0,1,0,1,0,1,0,0,0,1,1
638.854,68,0,1,346,346,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
551.8,69,0,0,274,274,92,92,1,1,1,0,1,0,1,0,1,0,0,0,1,1
614.592,68,0,1,315,315,109,109,1,1,1,0,1,0,1,0,1,0,1,0,1,1
743.552,69,0,1,350,350,121,121,1,1,1,0,1,0,1,0,1,0,0,0,1,1
727.701,68,0,0,314,314,109,109,1,1,1,0,1,0,1,0,1,0,1,0,1,1
637.585,68,0,1,346,346,125,125,1,1,1,0,1,0,1,0,0,0,1,0,1,1
596.81,68,0,1,311,311,109,109,1,1,1,0,1,0,1,0,0,0,1,0,1,1
548.318,69,0,0,274,274,92,92,1,1,1,0,1,0,1,0,1,0,0,0,1,1
683.233,70,0,2,374,374,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
716.446,70,0,2,381,381,138,138,1,1,1,0,1,0,1,0,1,0,1,0,1,1
721.779,71,0,2,379,379,137,137,1,1,1,0,1,0,1,0,1,0,1,0,1,1
689.574,68,8,0,308,308,105,105,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1400.506,69,13,2,376,376,133,133,1,1,1,0,1,0,1,0,1,0,1,0,1,1
718.976,71,0,2,360,360,127,127,1,1,1,0,1,0,1,0,1,0,1,0,1,1
755.468,72,0,2,368,368,128,128,1,1,1,0,1,0,1,0,1,0,0,0,1,1
643.832,68,0,1,346,346,126,126,1,1,1,0,1,0,1,0,1,0,1,0,1,1
495.798,68,28,1,234,234,72,72,1,1,1,0,1,0,1,0,1,0,0,0,1,1
603.175,69,19,1,312,312,108,108,1,1,1,0,1,0,1,0,1,0,1,0,1,1
700.205,68,0,2,366,366,130,130,1,1,1,0,1,0,1,0,1,0,1,0,1,1
723.311,68,0,1,349,349,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1491.724,68,0,1,363,363,131,131,1,1,1,0,1,0,1,0,1,0,1,0,1,1
755.437,72,0,2,368,368,128,128,1,1,1,0,1,0,1,0,1,0,0,0,1,1
715.94,83,34,3,410,410,149,149,1,1,1,0,1,0,1,0,1,0,1,0,1,1
712.049,69,0,2,359,359,129,129,1,1,1,0,3,0,1,0,0,0,1,0,1,1
755.998,72,0,2,368,368,128,128,1,1,1,0,1,0,1,0,1,0,0,0,1,1
704.737,69,0,2,375,375,135,135,1,1,1,0,1,0,1,0,1,0,1,0,1,1
505.439,67,0,0,229,229,73,73,1,1,1,0,1,0,1,0,1,0,0,0,1,1
512.443,68,0,0,230,230,74,74,1,1,1,0,1,0,1,0,1,0,0,0,1,1
747.985,68,0,2,353,353,126,126,1,1,1,0,1,0,1,0,0,0,1,0,1,1
769.869,69,0,0,322,322,110,110,1,1,1,0,1,0,1,0,1,0,1,0,1,1
716.77,72,0,2,363,363,125,125,1,1,1,0,1,0,1,0,1,0,0,0,1,1
605.048,70,0,2,299,299,102,102,1,1,1,0,1,0,1,0,0,0,1,0,1,1
505.173,68,0,0,229,229,73,73,1,1,1,0,1,0,1,0,1,0,0,0,1,1
743.716,69,0,1,350,350,121,121,1,1,1,0,1,0,1,0,1,0,0,0,1,1
470.875,68,0,0,223,223,71,71,1,1,1,0,1,0,1,0,1,0,0,0,1,1
690.43,68,0,2,342,342,122,122,1,1,1,0,1,0,1,0,1,0,1,0,1,1
681.367,69,0,0,300,300,104,104,1,1,1,0,1,0,1,0,1,0,1,0,1,1
486.905,68,32,1,234,234,72,72,1,1,1,0,1,0,1,0,1,0,0,0,1,1
771.544,68,0,0,383,383,140,140,1,1,1,0,1,0,1,0,1,0,1,0,1,1
505.527,68,0,0,229,229,73,73,1,1,1,0,1,0,1,0,1,0,0,0,1,1
724.889,69,12,1,354,354,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
650.846,67,0,1,315,315,112,112,1,1,1,0,1,0,1,0,0,0,1,0,1,1
748.194,68,0,2,348,348,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
642.301,69,8,1,350,350,125,125,1,1,1,0,1,0,1,0,1,0,1,0,1,1
713.269,68,0,1,353,353,125,125,1,1,1,0,1,0,1,0,0,0,1,0,1,1
654.338,68,0,1,347,347,125,125,1,1,1,0,1,0,1,0,0,0,1,0,1,1
770.574,68,0,0,388,388,141,141,1,1,1,0,1,0,1,0,0,0,1,0,1,1
